"Data Source","World Development Indicators",

"Last Updated Date","2019-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Guinea","GIN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.5537490844727","","","","","","","29.70402","","","","","","","25.30774","","","","32.00384","","","","","",
"Gambia, The","GMB","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.81773","","","","","","","","","","","","","41.95005","","50.77797","","","","",
"Guinea-Bissau","GNB","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","19.9582500457764","","","","","","","","","","","","","","","","","","","","","41.35777","","","","","","","","","","","","","","45.58116","","","","","",
"Equatorial Guinea","GNQ","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.3083","","","","","","","","","","94.37054","","","","95","","","","","",
"Greece","GRC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","90.512321472168","","","","","","","","","","92.6104507446289","","","","","","","","","","95.99436","","","","93.04431","","93.93155","","93.90511","","97.36874","","","","","","","","",
"Grenada","GRD","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","97.7944717407227","","","","","","","","","","","","","","98.5999984741211","","","","","","","","","","98.5999984741211","","","","","","","","","","98.6","","","","","","","","","","98.6","","","","","",
"Greenland","GRL","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.2116394042969","","","","","","","","69.10173","","","","","","","","","","78.26486","77.03867","81.2859","","","","","",
"Guam","GUM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","96.4206466674805","","","","","","","","","","99.3691482543945","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.99401","","","","","85.63973","","","","","",
"High income","HIC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.01103","","","","","","83.58899","","","84.75536","85.1233","85.35555","85.46442","87.19753","87.90683","88.98748","","87.20524","",
"Heavily indebted poor countries (HIPC)","HPC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","44.0530891418457","44.6197891235352","44.9506607055664","45.5566482543945","46.1042785644531","46.3448295593262","46.6260299682617","46.9882392883301","47.5808906555176","47.5551986694336","48.0552597045898","48.8920783996582","49.5917587280273","50.3950881958008","51.119499206543","52.0006103515625","52.4675483703613","53.3090515136719","55.154899597168","54.3778800964355","53.2385597229004","54.593391418457","54.1157302856445","54.7814598083496","55.25037","57.37312","58.83455","59.04499","59.90768","60.39487","61.19566","62.12908","62.6266","",
"Croatia","HRV","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.7015533447266","","","","","","","","","","98.14668","","","","","","","","","","99.12536","","","","","","","","",
"Haiti","HTI","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","34.734691619873","","","","","","","","","","","","","","","","","","","","","58.7439","","","48.68502","","","","","","","","","","61.69135","","","",
"Hungary","HUN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","98.8582916259766","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.1","","","","","",
"IBRD only","IBD","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","61.8238105773926","61.9939117431641","62.3421401977539","63.1557197570801","63.9628601074219","64.4782180786133","65.3854675292969","66.2231674194336","67.119987487793","67.9851226806641","68.7629318237305","69.4905624389648","70.3549575805664","72.7209930419922","73.3637924194336","73.6913528442383","74.4685974121094","75.0615386962891","75.5552368164063","76.0413970947266","76.5565490722656","77.0917892456055","80.0301513671875","81.6051177978516","81.9821472167969","82.4714279174805","82.7173614501953","83.1494064331055","83.8176422119141","84.3097991943359","84.4089965820313","84.4024810791016","85.4766235351563","85.8315277099609","86.2397384643555","86.82038","87.17826","87.51869","87.73278","88.12764","88.43664","88.5859","88.8029","89.05044","",
"IDA & IBRD total","IBT","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","58.7799606323242","58.9324607849121","59.2670288085938","59.9891586303711","60.7085418701172","61.1862907409668","61.9756698608398","62.7341690063477","63.5364799499512","64.3201370239258","65.0321502685547","65.6970367431641","66.5050277709961","68.6112899780273","69.2412414550781","69.6134719848633","70.2956619262695","70.9030685424805","71.4220428466797","71.9273300170898","72.4131774902344","72.9427719116211","75.4657363891602","76.9546127319336","77.3609008789063","77.6266021728516","77.9346466064453","78.3866424560547","79.0312576293945","79.6465072631836","79.6309509277344","79.5772476196289","80.317741394043","80.7690811157227","81.1748428344727","81.67029","81.93721","82.35303","82.56062","82.97848","83.34816","83.71072","83.98566","84.19382","",
"IDA total","IDA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","44.852611541748","45.2134017944336","45.541088104248","45.9156188964844","46.2972183227539","46.6470603942871","47.171760559082","47.973518371582","48.5389404296875","49.135440826416","49.5329399108887","50.4017791748047","51.2394905090332","52.048511505127","52.6228294372559","53.2715187072754","54.0375709533691","55.361629486084","56.1284294128418","55.5755805969238","56.3635215759277","57.0775108337402","57.7803802490234","59.1186485290527","58.808048248291","58.7586402893066","58.3110809326172","59.4396209716797","60.1061706542969","60.52087","60.68527","61.67557","62.12955","62.91562","63.80264","65.25168","66.01621","66.35453","",
"IDA blend","IDB","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","48.5367317199707","48.6450881958008","49.0945205688477","49.4187889099121","49.7345008850098","50.0550308227539","50.3752098083496","51.0296592712402","51.695671081543","52.2278594970703","52.9059410095215","53.7565994262695","55.3350601196289","56.9872589111328","57.7459106445313","58.4911918640137","59.3300399780273","60.0995483398438","61.0528907775879","61.6597518920898","58.6701812744141","59.5835189819336","60.2488288879395","60.850471496582","62.0436706542969","61.4479904174805","62.322021484375","61.5718193054199","61.6910018920898","62.594841003418","63.029","63.09089","64.44268","64.31306","65.15158","65.56207","66.23999","67.07135","67.0462","",
"Indonesia","IDN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","67.3126678466797","","","","","","","","","","81.5198516845703","","","","","","","","","","","","","","90.38479","","91.98227","","92.1923","92.5817","","92.81191","","","95.11622","95.21793","95.37697","","95.65856","",
"IDA only","IDX","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","43.1988983154297","43.5283508300781","43.9334182739258","44.3467216491699","44.7119483947754","45.1693115234375","46.0415306091309","46.6241989135742","47.1783485412598","47.3454704284668","47.8526496887207","48.276050567627","49.1168403625488","49.6081008911133","50.1578216552734","50.9201011657715","52.4325714111328","53.2794418334961","53.980541229248","54.7038688659668","55.4430809020996","56.1981201171875","57.6109199523926","57.4468688964844","56.9200897216797","56.6274108886719","58.2761993408203","58.8190689086914","59.22267","59.44031","60.24365","60.99984","61.75931","62.8935","64.74183","65.47285","65.99904","",
"Isle of Man","IMN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","40.7635917663574","","","","","","","","","","48.2220687866211","","","","","","","","","","61.01456","","","","","62.75447","","","","","69.30256","","","","","","","74.37299","",
"Not classified","INX","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iran, Islamic Rep.","IRN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","36.5183982849121","","","","","","","","","","52.3197593688965","","","","","65.5314025878906","","","","","73.0602493286133","","","","","","77","","","82.4412","82.33132","","82.9623","","","","83.62599","84.6268","84.70524","","85.54425","","","",
"Iraq","IRQ","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.0522","","","","","","","","","","","","","43.68328","","","","","50.14052","",
"Iceland","ISL","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","91.7514114379883","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Italy","ITA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","96.4605407714844","","","","","","","","","","","","","","","","","","","","98.41662","","","","","","","","","","98.84828","","","","","","","99.15576","",
"Jamaica","JAM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.9201202392578","","","","","","","","","","","","","","","88.1","","","","","",
"Jordan","JOR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","66.7968063354492","","","","","","","","","","","","","","","","","","","","","","","","89.89232","","91.13075","","92.19958","","","92.55104","95.90445","97.89032","","","","","","98.22711","",
"Japan","JPN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.5293807983398","","","","","","","","","","99.5126571655273","","","","","","","","","","99.73241","99.78163","","","","","","","","","",
"Kenya","KEN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.22908","","","","","","","72.15703","","","","","","","78.73304","","","","81.53497","",
"Kyrgyz Republic","KGZ","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.7016067504883","","","","","","","","","","99.24343","","","","","","","","","99.586","",
"Cambodia","KHM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.3350296020508","","","","","","73.60995","","","","77.58654","73.90003","","","","","78.05509","80.52649","","","","",
"Kiribati","KIR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","59.5643882751465","","","","","67.5176620483398","","","","","74.4908676147461","","","","","","","","","","78.3955001831055","","","","","","","","","","93.27446","93.28212","93.66419","93.8983","","94.46901","","95.51317","95.58582","","95.68545","","96.03595","96.05647","",
"Latin America & Caribbean (excluding high income)","LAC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","76.4107666015625","76.4305191040039","76.8260498046875","77.2916793823242","77.7786483764648","78.2179107666016","78.6306076049805","79.0464477539063","79.4624404907227","79.8940734863281","80.3025436401367","80.6979064941406","81.0795288085938","81.4041519165039","81.8781204223633","82.3336410522461","82.713249206543","83.3627395629883","84.0755310058594","84.7988967895508","85.4426116943359","86.1308975219727","86.5042419433594","86.825927734375","87.3459625244141","87.6872406005859","87.9617309570313","88.0627136230469","88.1889495849609","89.0698776245117","89.0397720336914","89.5785903930664","89.4805908203125","90.1363677978516","90.4314193725586","90.7612991333008","90.77361","91.43807","91.68341","91.76209","92.2644","92.45387","92.97116","93.12496","93.31166","",
"Lao PDR","LAO","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.2513313293457","","","","","69.58312","68.73439","","","","72.70226","","","","","","58.28794","","","","84.66104","","","","",
"Lebanon","LBN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.61244","","91.18419","","","","","","","","","95.06944","",
"Liberia","LBR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","32.1067695617676","","","","","","","","","","","","","","","","","","","","","","","42.94108","","","","","","","","","","48.30136","","",
"Libya","LBY","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","60.1643905639648","","","","","","","","","","76.5","","","","","","","","","","86.1","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","78.57080078125","78.5892791748047","78.9471282958984","79.3648834228516","79.8111190795898","80.2152099609375","80.5913467407227","80.9788589477539","81.3573379516602","81.7557525634766","82.1315689086914","82.4955673217773","82.8473205566406","83.1358795166016","83.6264877319336","84.0703735351563","84.4156723022461","84.9867324829102","85.5998306274414","86.2331314086914","86.7970504760742","87.3991394042969","87.7286682128906","88.0181198120117","88.4938812255859","88.7892990112305","89.0321502685547","89.1272583007813","89.2429275512695","90.0110015869141","89.9926071166992","90.4701919555664","90.4741363525391","91.0475463867188","91.315071105957","91.6928176879883","91.66744","92.23425","92.4574","92.50325","92.94435","93.12883","93.591","93.70474","93.86706","",
"Least developed countries: UN classification","LDC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","41.2318382263184","41.536060333252","41.8617401123047","42.2493705749512","42.6426010131836","42.9827919006348","43.4227104187012","44.2936782836914","44.8922080993652","45.4398803710938","45.576789855957","46.0906295776367","46.512378692627","47.3894500732422","48.102180480957","48.6362686157227","49.3986282348633","50.9615097045898","51.844970703125","52.3123016357422","52.9751091003418","53.6360206604004","54.4956817626953","55.992618560791","55.7561492919922","55.108699798584","54.5472106933594","56.2747383117676","57.180980682373","57.47995","57.66528","58.57303","59.38629","60.15597","61.41421","63.42245","64.2174","64.81693","",
"Low income","LIC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","45.2568893432617","45.651180267334","46.1984710693359","46.7756996154785","47.3308410644531","47.9378395080566","48.2425308227539","48.6214790344238","48.9701805114746","49.558349609375","49.9178314208984","50.3739013671875","51.1588706970215","51.7665405273438","52.349681854248","52.7248992919922","53.4491386413574","53.9297485351563","54.4975090026855","56.2558708190918","55.5100593566895","55.3279685974121","56.4136199951172","55.7171592712402","56.8265800476074","56.9209","58.78024","60.13292","60.17592","60.90361","61.27429","61.93147","62.75316","63.18397","",
"Liechtenstein","LIE","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","86.7779235839844","","","","","","","","","","","","","","","","","","","","90.68275","","","","","90.80883","","90.55795","","91.18136","","","","","","92.3869","91.89575","","",
"Lower middle income","LMC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","49.4342803955078","49.6126708984375","50.1555213928223","50.713321685791","51.2983093261719","51.2196807861328","51.9846611022949","52.8862915039063","53.381519317627","53.9460296630859","54.5104904174805","55.0539703369141","55.9626312255859","56.5938682556152","57.2737503051758","57.8882102966309","58.3732414245605","59.304271697998","60.0318489074707","60.7361717224121","61.3985595703125","62.1216087341309","62.7498893737793","65.8987579345703","66.527587890625","66.6943206787109","67.1792678833008","68.0091018676758","68.8584899902344","69.5585708618164","69.3966369628906","69.2112731933594","69.8359298706055","70.9181976318359","71.5340194702148","72.75541","72.84508","73.54289","74.13088","74.84184","75.59041","76.25343","76.85608","77.24338","",
"Low & middle income","LMY","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","58.221981048584","58.3746185302734","58.7123489379883","59.4429512023926","60.1708793640137","60.6535110473633","61.4525985717773","62.221321105957","63.0339012145996","63.8278007507324","64.548942565918","65.222297668457","66.0426406860352","68.1800079345703","68.8150787353516","69.1916580200195","69.8877563476563","70.5085525512695","71.037956237793","71.5531005859375","72.0482788085938","72.5884399414063","75.1503677368164","76.6610107421875","77.0752334594727","77.3467178344727","77.6604537963867","78.1218795776367","78.7784118652344","79.4039611816406","79.3897476196289","79.3279113769531","80.0804901123047","80.5375900268555","80.9419708251953","81.44956","81.72388","82.14667","82.36124","82.78633","83.1604","83.52819","83.81031","84.02266","",
"Lesotho","LSO","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.25443","","","","","","","","","75.8002","","","","","76.6352","","","","","",
"Late-demographic dividend","LTE","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","69.0171127319336","69.1210708618164","70.0441436767578","70.9926223754883","71.8974380493164","72.8127136230469","73.5155334472656","74.6030578613281","75.4705200195313","76.3085098266602","77.0859832763672","77.857421875","81.527946472168","82.1158294677734","82.0220031738281","83.1119232177734","83.557487487793","83.9933624267578","84.4025497436523","84.8274917602539","85.271110534668","90.1337585449219","90.4805221557617","90.7895202636719","91.1858825683594","91.4029693603516","91.7235870361328","92.1198883056641","92.5482635498047","92.8730392456055","93.099250793457","94.0896072387695","94.3130111694336","94.5937118530273","94.61558","95.13004","95.30169","95.36598","95.53109","95.67817","95.86127","96.00959","96.1515","",
"Lithuania","LTU","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.4412689208984","","","","","","","","","","","","99.64575","","","","","","","","","","99.8156","","","","","","","","",
"Luxembourg","LUX","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.4523010253906","","","","","","","","","","","99.74657","","","","","","","","","","","99.8959","","","","","","","","",
"Macao SAR, China","MAC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","90.3781814575195","","","","","","","","","","","","","","","","","","","","91.29537","","","","","93.49975","","","","","95.64004","","","","","96.53849","","","",
"St. Martin (French part)","MAF","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","30.2577991485596","","","","","","","","","","","","41.594108581543","","","","","","","","","","52.30626","","","","55.14792","56.08367","","67.08416","69.42539","","","","","","73.75001","",
"Monaco","MCO","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.3775482177734","","","","","","","","","","","96.6538","","","","","","","","","","","","99.13831","","99.35989","","","","","",
"Madagascar","MDG","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.68617","","","","","","","","","64.48091","","","71.57262","","","","","","74.80432","",
"Maldives","MDV","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","82.2999572753906","","","","","","","","92.2300491333008","","","","","96.0182571411133","","","","","96.3264999389648","","","","","","","","","","","98.3979","","","","","","","","98.61012","","97.73495","","","",
"Middle East & North Africa","MEA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","43.7248687744141","44.2120208740234","44.7015419006348","45.3043403625488","45.9738082885742","46.6769905090332","47.4319381713867","48.1564407348633","48.9421997070313","49.6836204528809","50.6231498718262","51.5850486755371","52.641429901123","53.401741027832","54.5057601928711","55.534351348877","57.9372787475586","59.1917114257813","60.1942405700684","61.0628204345703","62.0345687866211","63.5445594787598","64.8845901489258","65.8217697143555","67.0242691040039","68.092399597168","69.1052169799805","70.2346115112305","70.6836318969727","73.9425735473633","74.8572082519531","75.3109588623047","74.5766372680664","75.0918273925781","75.7537002563477","75.6764984130859","76.49272","77.26692","77.88424","78.21723","78.74318","79.4081","77.93316","78.83495","78.96279","",
"Mexico","MEX","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","82.9892425537109","","","","","","","","","","87.55615234375","","","","","","","","","","90.53562","","90.27465","","90.95374","91.63027","91.73452","92.79517","92.9256","93.44188","93.06894","93.51998","94.2284","93.96285","94.55588","94.47228","94.85962","94.97278","95.37991","",
"Marshall Islands","MHL","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.26508","","","","","","","","",
"Middle income","MIC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","59.4264602661133","59.5803489685059","59.9259605407715","60.6922912597656","61.4564399719238","61.950870513916","62.7877197265625","63.5904693603516","64.4372329711914","65.2565078735352","65.9969177246094","66.6912307739258","67.5320587158203","69.7865295410156","70.4275970458984","70.7868804931641","71.5257568359375","72.1789779663086","72.7372207641602","73.2631225585938","73.7866897583008","74.3413162231445","77.0561370849609","78.6540374755859","79.0700607299805","79.3476715087891","79.6439208984375","80.1190490722656","80.7987365722656","81.3476181030273","81.4165496826172","81.3876876831055","82.1375198364258","82.7245635986328","83.0966110229492","83.67154","83.82949","84.19361","84.45217","84.87823","85.28447","85.65752","85.92127","86.14847","",
"North Macedonia","MKD","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.0587463378906","","","","","","","","96.12893","","","","","","","","","","","","97.8","","","","","",
"Mali","MLI","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","9.43381023406982","","","","","","","","","","","","","","","","","","","","","","19.0449695587158","","","","","24","","","26.17655","","","","31.09975","33.56094","","","","33.06889","","","35.47377","",
"Malta","MLT","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","86.9298400878906","","","","","","","","","","87.8686981201172","","","","","","","","","","92.36309","","","","","","93.30736","","","","","","","94.50319","",
"Myanmar","MMR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","78.5704116821289","","","","","","","","","","","","","","","","","89.94176","","","","","","","","","","","","","","","","75.5512","","","",
"Middle East & North Africa (excluding high income)","MNA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","39.386100769043","39.862678527832","40.3508605957031","40.8871383666992","41.410758972168","42.0640411376953","42.7967491149902","43.5503883361816","44.3849792480469","45.1860809326172","45.9610710144043","46.780029296875","47.7976684570313","48.8646812438965","50.0355110168457","50.8702507019043","51.9888687133789","53.0293807983398","55.6335716247559","56.9441108703613","58.0135688781738","58.93798828125","59.9562187194824","61.5800514221191","62.9868316650391","63.9374885559082","65.1283798217773","66.2284088134766","67.2686614990234","68.4213180541992","68.736572265625","72.3930206298828","73.2914428710938","73.7032318115234","72.6973190307617","73.1154022216797","73.6934967041016","73.4495620727539","74.27413","74.50895","75.141","75.40792","75.96811","76.62246","74.84724","75.85256","75.9596","",
